"Patent ID","Annotation Reference","Chemical ID","SMILES","Type","Chemical Document Count","Annotation Document Count","Title Count","Abstract Count","Claims Count","Description Count","Chemical Corpus Count","Annotation Corpus Count","Molecular Weight","Med Chem Alert","Log P","Donor Count","Acceptor Count","Ring Count","Rotatable Bound Count","Radical","Fragment","Connected","Singleton","Simple","Lipinski","Lead Likeness","Bio Availability"
"US-20050070541-A1","cgmp","738","NC1=NC2=C(N=CN2[C@@H]2O[C@@H]3COP(O)(=O)O[C@H]3[C@H]2O)C(=O)N1","TEXT","7","7","0","0","0","7","121252","35009","345.2049865722656","0","-2.09591007232666","4","8","4","1","0","0","1","0","0","1","0","1"
"US-20050070541-A1","acetic acid","3252963","OC([Re])=O","TEXT","2","2","0","0","0","2","2351559","677200","231.2239990234375","1","0.26570001244544983","1","2","0","0","0","0","1","0","0","1","1","1"
"US-20050070541-A1","acetic acid","12050727","OC([Ra])=O","TEXT","2","2","0","0","0","2","2351451","677200","271.0169982910156","1","0.26570001244544983","1","2","0","0","0","0","1","0","0","1","1","1"
"US-20050070541-A1","naphthalenedisulphonic acid","41541","OS(=O)(=O)C1=C(C2=CC=CC=C2C=C1)S(O)(=O)=O","TEXT","1","1","0","0","0","1","10641","135","288.2969970703125","1","1.3245400190353394","2","6","2","2","0","0","1","0","0","1","1","1"
"US-20050070541-A1","pyridine","824092","C1=C[U]=[V][W]=N1","TEXT","11","11","0","0","0","11","1617123","457260","512.8499755859375","1","0.06350000202655792","0","1","1","0","0","0","1","0","0","0","0","1"
"US-20050070541-A1","camp","1244","NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1O","TEXT","1","1","0","0","0","1","426812","130327","329.20599365234375","0","-3.815619945526123","3","8","4","1","0","0","1","0","0","1","1","1"
"US-20050070541-A1","camp","1264","NC1=C2N=CN([C@H]3O[C@@H]4CO[P@](O)(=O)O[C@@H]4[C@@H]3O)C2=NC=N1","TEXT","1","1","0","0","0","1","372007","130327","329.20599365234375","0","-3.815619945526123","3","8","4","1","0","0","1","0","0","1","1","1"
"US-20050070541-A1","amp","5588","NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O","TEXT","1","1","0","0","0","1","215530","68483","347.22100830078125","0","-4.788290023803711","5","10","3","4","0","0","1","0","0","1","0","1"
"US-20050070541-A1","methanol","2121408","O[Re]","TEXT","66","66","0","0","0","66","6023670","1764521","203.21400451660156","1","-0.5361999869346619","1","1","0","0","0","0","1","0","0","1","1","1"
"US-20050070541-A1","methanol","13307471","O[Rn]","TEXT","66","66","0","0","0","66","6023494","1764521","239.0070037841797","1","-0.5361999869346619","1","1","0","0","0","0","1","0","0","1","1","1"
"US-20050070541-A1","methanol","13859988","O[Rf]","TEXT","66","66","0","0","0","66","6023494","1764521","278.0069885253906","0","-0.5361999869346619","1","1","0","0","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-propoxybenzamidine hydrochloride","973645","Cl.CCCOC1=CC=CC=C1C(N)=N","TEXT","2","2","0","0","0","2","94","1","214.69200134277344","1","1.6153700351715088","2","3","1","4","0","0","0","0","0","1","1","1"
"US-20050070541-A1","2-ethoxy-4-methoxybenzamidine hydrochloride","973638","Cl.CCOC1=CC(OC)=CC=C1C(N)=N","TEXT","3","2","0","0","0","2","47","6","230.6909942626953","1","0.9351800084114075","2","4","1","4","0","0","0","0","0","1","1","1"
"US-20050070541-A1","2-(2-ethoxyphenyl)-5,7-dimethyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","972561","CCOC1=CC=CC=C1C1=NN2C(C)=NC(C)=C2C(=O)N1","TEXT","2","1","0","0","0","1","47","6","284.31298828125","0","0.7061489820480347","1","4","3","3","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-ethoxy-4-methoxybenzamidine hydrochloride","973638","Cl.CCOC1=CC(OC)=CC=C1C(N)=N","TEXT","3","2","0","0","0","2","47","12","230.6909942626953","1","0.9351800084114075","2","4","1","4","0","0","0","0","0","1","1","1"
"US-20050070541-A1","2-(2-ethoxy-phenyl)-5-methyl-7-propyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","5613","CCCC1=NC(C)=C2N1N=C(NC2=O)C1=CC=CC=C1OCC","TEXT","2","2","0","0","0","2","85","1","312.3659973144531","0","1.8512500524520874","1","4","3","5","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-ethoxybenzamidine hydrochloride","5551","Cl.CCOC1=CC=CC=C1C(N)=N","TEXT","2","2","0","0","0","2","257","12","200.6649932861328","1","1.0928499698638916","2","3","1","3","0","0","0","0","0","1","1","1"
"US-20050070541-A1","2-(2-propoxy-phenyl)-5-methyl-7-propyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","973661","CCCOC1=CC=CC=C1C1=NN2C(CCC)=NC(C)=C2C(=O)N1","TEXT","2","2","0","0","0","2","40","1","326.39300537109375","0","2.3737800121307373","1","4","3","6","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-propoxybenzamidine hydrochloride","973645","Cl.CCCOC1=CC=CC=C1C(N)=N","TEXT","2","2","0","0","0","2","94","6","214.69200134277344","1","1.6153700351715088","2","3","1","4","0","0","0","0","0","1","1","1"
"US-20050070541-A1","2-(2-ethoxy-4-methoxyphenyl)-5-methyl-7-propyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","975390","CCCC1=NC(C)=C2N1N=C(NC2=O)C1=CC=C(OC)C=C1OCC","TEXT","2","1","0","0","0","1","34","1","342.3919982910156","0","1.6935800313949585","1","5","3","6","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-ethoxy4-methoxybenzamidine hydrochloride","973638","Cl.CCOC1=CC(OC)=CC=C1C(N)=N","TEXT","3","1","0","0","0","1","47","1","230.6909942626953","1","0.9351800084114075","2","4","1","4","0","0","0","0","0","1","1","1"
"US-20050070541-A1","2-(2-ethoxyphenyl)-5-ethyl-7-propyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","972565","CCCC1=NC(CC)=C2N1N=C(NC2=O)C1=CC=CC=C1OCC","TEXT","2","1","0","0","0","1","46","1","326.39300537109375","0","2.5517899990081787","1","4","3","6","0","0","1","0","0","1","1","1"
"US-20050070541-A1","4-ethoxy-3-(5,7-dimethyl-4-oxo-3,4-dihydroimidazo[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonyl chloride","973746","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(Cl)(=O)=O","TEXT","16","13","0","0","0","13","244","6","382.8219909667969","1","0.6524519920349121","1","6","3","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-(2-ethoxyphenyl)-5,7-dimethyl-3h-imidazo[5,1-f][1,2,4]-triazin-4-one","972561","CCOC1=CC=CC=C1C1=NN2C(C)=NC(C)=C2C(=O)N1","TEXT","2","1","0","0","0","1","47","5","284.31298828125","0","0.7061489820480347","1","4","3","3","0","0","1","0","0","1","1","1"
"US-20050070541-A1","4-ethoxy-3-(5-methyl-4-oxo-7-propyl-3,4-dihydro-imidazo[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonyl chloride","5307","CCCC1=NC(C)=C2N1N=C(NC2=O)C1=CC(=CC=C1OCC)S(Cl)(=O)=O","TEXT","25","24","0","0","0","24","418","6","410.875","1","1.7975599765777588","1","6","3","6","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-(2-ethoxy-phenyl)-5-methyl-7-propyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","5613","CCCC1=NC(C)=C2N1N=C(NC2=O)C1=CC=CC=C1OCC","TEXT","2","2","0","0","0","2","85","6","312.3659973144531","0","1.8512500524520874","1","4","3","5","0","0","1","0","0","1","1","1"
"US-20050070541-A1","4-propoxy-3-(5-methyl-4-oxo-7-propyl-3,4-dihydro-imidazo[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonyl chloride","974554","CCCOC1=CC=C(C=C1C1=NN2C(CCC)=NC(C)=C2C(=O)N1)S(Cl)(=O)=O","TEXT","23","16","0","0","0","16","342","6","424.9020080566406","1","2.320080041885376","1","6","3","7","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-(2-propoxy-phenyl)-5-methyl-7-propyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","973661","CCCOC1=CC=CC=C1C1=NN2C(CCC)=NC(C)=C2C(=O)N1","TEXT","2","2","0","0","0","2","40","6","326.39300537109375","0","2.3737800121307373","1","4","3","6","0","0","1","0","0","1","1","1"
"US-20050070541-A1","4-ethoxy-2-methoxy-5-(5-methyl-4-oxo-7-propyl-3,4-dihydroimidazo[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonyl chloride","973183","CCCC1=NC(C)=C2N1N=C(NC2=O)C1=C(OCC)C=C(OC)C(=C1)S(Cl)(=O)=O","TEXT","5","2","0","0","0","2","82","6","440.9010009765625","1","1.6398799419403076","1","7","3","7","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-(2-ethoxy-4-methoxyphenyl)-5-methyl-7-propyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","975390","CCCC1=NC(C)=C2N1N=C(NC2=O)C1=CC=C(OC)C=C1OCC","TEXT","2","1","0","0","0","1","34","6","342.3919982910156","0","1.6935800313949585","1","5","3","6","0","0","1","0","0","1","1","1"
"US-20050070541-A1","4-ethoxy-3-(5-ethyl-4-oxo-7-propyl-3,4-dihydroimidazo[5,1-f][1,2,4)triazin-2-yl)-benzene-sulphonyl chloride","5673","CCCC1=NC(CC)=C2N1N=C(NC2=O)C1=CC(=CC=C1OCC)S(Cl)(=O)=O","TEXT","10","1","0","0","0","1","154","1","424.9020080566406","1","2.4980900287628174","1","6","3","7","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-(2-ethoxy-phenyl)-5-ethyl-7-propyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","972565","CCCC1=NC(CC)=C2N1N=C(NC2=O)C1=CC=CC=C1OCC","TEXT","2","1","0","0","0","1","46","6","326.39300537109375","0","2.5517899990081787","1","4","3","6","0","0","1","0","0","1","1","1"
"US-20050070541-A1","diethyl methanediphosphonate","5591","CCOP(=O)(CP(O)(O)=O)OCC","TEXT","1","1","0","0","0","1","51","6","232.10899353027344","1","-0.5603470206260681","2","4","0","6","0","0","1","0","0","1","1","1"
"US-20050070541-A1","magnesium sulphate","840","O.O.O.O.O.O.O.[Mg++].[O-]S([O-])(=O)=O","TEXT","1","1","0","0","0","1","166457","38491","246.47500610351562","0","-0.8415520191192627","0","4","0","0","0","0","0","0","0","1","0","1"
"US-20050070541-A1","1-(5-methyl-4-furoxanecarbonyl)-4-tert-butyl-oxycarbonyl-piperazine","973667","CN1O[NH+]([O-])C=C1C(=O)N1CCN(CC1)C(=O)OC(C)(C)C","TEXT","3","3","0","0","0","3","51","6","314.3380126953125","1","-1.4342900514602661","1","6","2","3","0","0","1","0","0","1","1","1"
"US-20050070541-A1","1-(5-methyl-4-furoxanecarbonyl)-4-tert-butyl-oxycarbonyl-piperazine","973667","CN1O[NH+]([O-])C=C1C(=O)N1CCN(CC1)C(=O)OC(C)(C)C","TEXT","3","3","0","0","0","3","51","12","314.3380126953125","1","-1.4342900514602661","1","6","2","3","0","0","1","0","0","1","1","1"
"US-20050070541-A1","1-(5-methyl-4-furoxanecarbonyl)-piperazine trifluoroacetate","974814","OC(=O)C(F)(F)F.CN1O[NH+]([O-])C=C1C(=O)N1CCNCC1","TEXT","3","3","0","0","0","3","48","6","328.2449951171875","1","-2.717479944229126","2","6","2","2","0","0","0","0","0","1","1","1"
"US-20050070541-A1","1-(5-methyl-4-furoxanecarbonyl)-piperazine trifluoroacetate","974814","OC(=O)C(F)(F)F.CN1O[NH+]([O-])C=C1C(=O)N1CCNCC1","TEXT","3","3","0","0","0","3","48","12","328.2449951171875","1","-2.717479944229126","2","6","2","2","0","0","0","0","0","1","1","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-methyl-piperazine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","974965","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCN(C)CC1","TEXT","1","1","0","0","0","1","39","1","446.52301025390625","0","-0.3933489918708801","1","7","4","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","4-ethoxy-3-(5,7-dimethyl-4-oxo-3,4-dihydroimidazo-[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonyl chloride","973746","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(Cl)(=O)=O","TEXT","16","1","0","0","0","1","244","6","382.8219909667969","1","0.6524519920349121","1","6","3","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-hydroxyethylpiperazine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","974296","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCN(CC1)C(C)O","TEXT","2","1","0","0","0","1","43","1","476.54901123046875","0","-0.7438169717788696","2","8","4","5","0","0","1","0","0","1","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-hydroxyethylpiperazine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","974297","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCN(CCO)CC1","TEXT","2","1","0","0","0","1","52","1","476.54901123046875","0","-1.0834499597549438","2","8","4","6","0","0","1","0","0","1","0","1"
"US-20050070541-A1","4-ethoxy-3-(5,7-dimethyl-4-oxo-3,4-dihydroimidazo[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonyl chloride","973746","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(Cl)(=O)=O","TEXT","16","13","0","0","0","13","244","73","382.8219909667969","1","0.6524519920349121","1","6","3","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-hydroxy-ethylpiperazine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","974296","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCN(CC1)C(C)O","TEXT","2","1","0","0","0","1","43","6","476.54901123046875","0","-0.7438169717788696","2","8","4","5","0","0","1","0","0","1","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-hydroxy-ethylpiperazine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","974297","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCN(CCO)CC1","TEXT","2","1","0","0","0","1","52","6","476.54901123046875","0","-1.0834499597549438","2","8","4","6","0","0","1","0","0","1","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-hydroxy-ethylpiperazine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","974298","CCOC1=C(C=C(C=C1)S(=O)(=O)N1CCN(O)CC1CC)C1=NN2C(C)=NC(C)=C2C(=O)N1","TEXT","1","1","0","0","0","1","17","6","476.54901123046875","0","-0.2191469967365265","2","8","4","5","0","0","1","0","0","1","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-hydroxypiperidine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","973698","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCC(O)CC1","TEXT","2","1","0","0","0","1","45","1","447.50799560546875","0","-0.9224089980125427","2","7","4","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-hydroxy-piperidine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","973698","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCC(O)CC1","TEXT","2","1","0","0","0","1","45","6","447.50799560546875","0","-0.9224089980125427","2","7","4","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-hydroxymethylpiperidine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","974849","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCC(CO)CC1","TEXT","2","1","0","0","0","1","49","1","461.5350036621094","0","-0.4618079960346222","2","7","4","5","0","0","1","0","0","1","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-hydroxy-methylpiperidine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","974849","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCC(CO)CC1","TEXT","2","1","0","0","0","1","49","6","461.5350036621094","0","-0.4618079960346222","2","7","4","5","0","0","1","0","0","1","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-hydroxy-methylpiperidine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","975201","CCOC1=C(C=C(C=C1)S(=O)(=O)N1CCC(O)CC1C)C1=NN2C(C)=NC(C)=C2C(=O)N1","TEXT","1","1","0","0","0","1","16","6","461.5350036621094","0","-0.5058339834213257","2","7","4","4","0","0","1","0","0","1","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(3-hydroxypyrrolidine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","974532","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCC(O)C1","TEXT","2","1","0","0","0","1","46","1","433.4809875488281","0","-0.9823690056800842","2","7","4","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-[2-ethoxy-5-(3-hydroxy-pyrrolidine-1-sulphonyi)-phenyl]-5,7-dimethyl-3h-imidazo-[5,1-f][1,2,4]triazin-4-one","974532","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCC(O)C1","TEXT","2","1","0","0","0","1","46","1","433.4809875488281","0","-0.9823690056800842","2","7","4","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","4-ethoxy-n-ethyl-n-(2-hydroxyethyl)-3-(5,7-dimethyl-4-oxo-3,4-dihydro-imidazo[5,1-f]-[1,2,4]triazin-2-yl)benzenesulphonamide","972573","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N(CC)CCO","TEXT","2","1","0","0","0","1","49","5","435.49700927734375","0","-0.5737619996070862","2","7","3","7","0","0","1","0","0","1","1","1"
"US-20050070541-A1","4-ethoxy-n-ethyl-n-(2-hydroxyethyl)-3-(5,7-dimethyl-4-oxo-3,4-dihydroimindazo-[5,1-f][1,2,4]triazin-2-yl)-benzene-sulphonamide","972573","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N(CC)CCO","TEXT","2","1","0","0","0","1","49","1","435.49700927734375","0","-0.5737619996070862","2","7","3","7","0","0","1","0","0","1","1","1"
"US-20050070541-A1","n,n-diethyl-4-ethoxy-3-(5,7-dimethyl-4-oxo-3,4-dihydroimidazo[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonamide","974080","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N(CC)CC","TEXT","2","1","0","0","0","1","49","6","419.49798583984375","0","0.473147988319397","1","6","3","6","0","0","1","0","0","1","1","1"
"US-20050070541-A1","4-ethoxy-3-(5,7-dimethyl-4-oxo-3,4-dihydroimidazo[5,1-f][1,2,4]triazin-2-yl)-benzene-sulphonyl chloride","973746","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(Cl)(=O)=O","TEXT","16","2","0","0","0","2","244","9","382.8219909667969","1","0.6524519920349121","1","6","3","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","n,n-diethyl-4-ethoxy-3-(5,7-dimethyl-4-oxo-3,4-dihydro-imidazo[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonamide","974080","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N(CC)CC","TEXT","2","1","0","0","0","1","49","5","419.49798583984375","0","0.473147988319397","1","6","3","6","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-(2-pyrimidinyl)-piperazine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo-[5,1-f][1,2,4]triazin-4-one","973671","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCN(CC1)C1=NC=CC=N1","TEXT","2","1","0","0","0","1","51","1","510.5690002441406","0","0.25304698944091797","1","9","5","5","0","0","1","0","0","0","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-(2-pyrimidinyl)-piperazine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo-[5,1-f][1,2,4]triazin4-one","973671","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCN(CC1)C1=NC=CC=N1","TEXT","2","1","0","0","0","1","51","1","510.5690002441406","0","0.25304698944091797","1","9","5","5","0","0","1","0","0","0","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(morpholine-4-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","973597","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCOCC1","TEXT","2","2","0","0","0","2","54","6","433.4809875488281","0","-0.45896899700164795","1","7","4","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-[2-ethoxy-5-(1,4-dioxa-6-azaspiro[4,4]nonane-6-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","973348","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCCC11OCCO1","TEXT","2","1","0","0","0","1","45","1","475.51800537109375","0","0.5157189965248108","1","8","5","4","0","0","1","0","0","1","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(1,4-dioxa-6-azaspiro[4,4]nonane-6-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo(5,1-f][1,2,4]-triazin-4-one","973348","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCCC11OCCO1","TEXT","2","1","0","0","0","1","45","1","475.51800537109375","0","0.5157189965248108","1","8","5","4","0","0","1","0","0","1","0","1"
"US-20050070541-A1","n,n-bis-(2-methoxyethyl)-4-ethoxy-3-(5,7-dimethyl-4-oxo-3,4-dihydro-imidazo[5,1-f]-[1,2,4]triazin-2-yl)-benzenesulphonamide","974472","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N(CCOC)CCOC","TEXT","2","1","0","0","0","1","50","3","479.54998779296875","0","-0.33441901206970215","1","8","3","10","0","0","1","0","0","1","0","1"
"US-20050070541-A1","n,n-bis-(2-methoxy-ethyl)-4-ethoxy-3-(5,7-dimethyl-4-oxo-3,4-dihydroimidazo[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonamide","974472","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N(CCOC)CCOC","TEXT","2","1","0","0","0","1","50","6","479.54998779296875","0","-0.33441901206970215","1","8","3","10","0","0","1","0","0","1","0","1"
"US-20050070541-A1","n-(3-isoxazolyl)-4-ethoxy-3-(5,7-dimethyl-4-oxo-3,4-dihydro-imidazo[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonamide","975233","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)NC1=NOC=C1","TEXT","2","1","0","0","0","1","49","5","430.43798828125","0","0.1528169959783554","2","7","4","5","0","0","1","0","0","1","1","1"
"US-20050070541-A1","n-(3-isoxazolyl)-4-ethoxy-3-(5,7-dimethyl-4-oxo-3,4-dihydroimidazo[5,1-f][1,2,4]triazin-2-yl)-benzenesulphonamide","975233","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)NC1=NOC=C1","TEXT","2","1","0","0","0","1","49","6","430.43798828125","0","0.1528169959783554","2","7","4","5","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-[2-ethoxy-5-(2-t-butoxycarbonylamnomethylmorpholine-4-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","975388","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCOC(CNC(=O)OC(C)(C)C)C1","TEXT","2","1","0","0","0","1","51","1","562.6380004882812","0","0.2959119975566864","2","8","4","8","0","0","1","0","0","0","0","1"
"US-20050070541-A1","2-t-butoxycarbonyl-aminomethylmorpholine","754567","CC(C)(C)OC(=O)NCC1CNCCO1","TEXT","1","1","0","0","0","1","116","2","216.27699279785156","0","0.343502014875412","2","3","1","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-t-butoxycarbonyl-aminomethylmorpholine","3173818","CC(C)(C)OC(=O)C1CN(CN)CCO1","TEXT","1","1","0","0","0","1","8","2","216.27699279785156","0","0.17457899451255798","1","4","1","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-t-butoxycarbonyl-aminomethylmorpholine","3173833","CC(C)(C)OC(=O)C1(CN)CNCCO1","TEXT","1","1","0","0","0","1","8","2","216.27699279785156","0","-0.24261100590229034","2","4","1","4","0","0","1","0","0","1","1","1"
"US-20050070541-A1","2-[2-ethoxy-5-(2-t-butoxycarbonylaminomethylmorpholine-4-sulphony)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","975388","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCOC(CNC(=O)OC(C)(C)C)C1","TEXT","2","1","0","0","0","1","51","1","562.6380004882812","0","0.2959119975566864","2","8","4","8","0","0","1","0","0","0","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-phenylpiperazine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f]-[1,2,4]triazin-4-one","975008","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCN(CC1)C1=CC=CC=C1","TEXT","2","1","0","0","0","1","53","1","508.5929870605469","0","1.4977699518203735","1","7","5","5","0","0","1","0","0","0","0","1"
"US-20050070541-A1","2-[2-ethoxy-5-(4-phenylpiperazine-1-sulphonyl)-phenyl]-5,7-dimethyl-3h-imidazo[5,1-f][1,2,4]triazin-4-one","975008","CCOC1=CC=C(C=C1C1=NN2C(C)=NC(C)=C2C(=O)N1)S(=O)(=O)N1CCN(CC1)C1=CC=CC=C1","TEXT","2","1","0","0","0","1","53","6","508.5929870605469","0","1.4977699518203735","1","7","5","5","0","0","1","0","0","0","0","1"
